YEAR,PRECTOT,WS2M,T2MDEW,RH2M,T2M_MAX,T2M_MIN,T2M,ALLSKY_TOA_SW_DWN,ALLSKY_SFC_SW_DWN,TS,Productivite (kg/ha),Production (t),surface (ha),Coeff_prod
1984,0.08,1.48,8.7,80.09,18.23,7.62,12.01,34.45,17.64,12.5,1600.0,51200.0,51200.0,0.0
1984,0.0,1.28,9.73,78.91,22.03,6.56,13.4,34.63,26.46,13.8,1600.0,51200.0,51200.0,0.0
1984,0.0,1.47,10.6,76.79,23.18,9.05,14.69,34.85,27.0,15.02,1600.0,51200.0,51200.0,0.0
1984,0.06,1.41,11.63,74.6,24.93,9.45,16.2,35.03,24.59,16.21,1600.0,51200.0,51200.0,0.0
1984,0.23,1.35,13.89,77.69,27.19,9.24,18.06,35.24,20.41,17.92,1600.0,51200.0,51200.0,0.0
1984,3.73,1.46,16.0,77.19,27.43,14.08,20.18,35.42,4.75,19.74,1600.0,51200.0,51200.0,0.0
1984,9.48,1.73,17.34,80.65,27.74,15.2,20.88,35.6,14.87,20.63,1600.0,51200.0,51200.0,0.0
1984,39.0,1.05,15.51,90.42,20.33,12.75,17.23,35.78,7.24,17.11,1600.0,51200.0,51200.0,0.0
1984,1.48,1.55,13.29,83.05,23.2,10.41,16.28,36.0,17.78,16.8,1600.0,51200.0,51200.0,0.0
1984,35.65,1.73,14.58,83.57,23.96,11.61,17.49,36.18,3.06,17.58,1600.0,51200.0,51200.0,0.0
1984,5.19,1.81,15.34,86.54,25.32,13.74,17.69,36.36,10.58,17.75,1600.0,51200.0,51200.0,0.0
1984,0.0,1.01,12.12,76.22,22.84,11.54,16.31,36.54,28.3,16.55,1600.0,51200.0,51200.0,0.0
1984,0.0,1.31,12.66,77.29,24.82,9.76,16.68,36.72,28.76,16.88,1600.0,51200.0,51200.0,0.0
1984,0.0,1.72,11.65,74.18,24.77,9.28,16.39,36.9,25.7,16.54,1600.0,51200.0,51200.0,0.0
1984,0.0,1.19,12.84,77.92,23.49,11.45,16.76,37.08,21.64,16.84,1600.0,51200.0,51200.0,0.0
1984,0.13,0.78,15.61,80.23,26.01,12.54,19.18,37.26,16.27,19.42,1600.0,51200.0,51200.0,0.0
1984,0.0,1.47,15.42,80.04,25.36,13.96,18.95,37.4,25.6,19.27,1600.0,51200.0,51200.0,0.0
1984,0.53,1.1,15.69,78.55,26.92,12.84,19.59,37.58,28.44,19.98,1600.0,51200.0,51200.0,0.0
1984,11.02,1.52,18.06,82.81,27.4,15.09,21.17,37.76,12.56,21.26,1600.0,51200.0,51200.0,0.0
1984,6.78,1.24,16.24,84.1,24.53,13.56,19.09,37.94,17.42,19.39,1600.0,51200.0,51200.0,0.0
1984,0.12,2.11,11.86,77.02,23.61,9.41,16.08,38.09,28.48,16.55,1600.0,51200.0,51200.0,0.0
1984,0.0,1.52,11.92,75.97,24.75,8.75,16.24,38.27,28.69,16.63,1600.0,51200.0,51200.0,0.0
1984,0.0,1.45,12.62,70.1,25.91,9.85,18.22,38.41,28.62,17.82,1600.0,51200.0,51200.0,0.0
1984,0.0,1.29,14.19,78.13,24.64,12.44,18.06,38.59,23.08,17.87,1600.0,51200.0,51200.0,0.0
1984,0.72,0.81,14.88,84.5,22.32,13.13,17.56,38.74,22.07,17.47,1600.0,51200.0,51200.0,0.0
1984,1.49,1.18,16.4,83.05,25.57,14.57,19.38,38.88,17.96,19.76,1600.0,51200.0,51200.0,0.0
1984,0.01,1.33,16.13,79.09,26.8,13.84,19.94,39.02,27.18,20.42,1600.0,51200.0,51200.0,0.0
1984,0.0,1.02,17.02,78.37,27.51,14.94,20.94,39.2,27.47,21.36,1600.0,51200.0,51200.0,0.0
1984,0.0,1.13,14.59,72.05,26.77,14.3,19.81,39.35,28.04,20.03,1600.0,51200.0,51200.0,0.0
1984,0.0,1.06,16.01,74.15,28.56,13.04,20.84,39.49,25.45,21.01,1600.0,51200.0,51200.0,0.0
1984,0.0,1.6,18.18,78.48,28.19,15.59,22.15,39.64,25.6,21.91,1600.0,51200.0,51200.0,0.0
1984,9.26,1.57,18.71,87.41,28.35,16.55,20.93,39.78,8.89,20.78,1600.0,51200.0,51200.0,0.0
1984,0.33,1.68,15.81,79.7,25.41,15.0,19.43,39.92,20.38,19.95,1600.0,51200.0,51200.0,0.0
1984,8.25,1.94,13.73,86.37,20.4,11.88,16.21,40.03,8.06,16.4,1600.0,51200.0,51200.0,0.0
1984,22.23,1.6,17.66,87.24,26.28,16.05,19.91,40.18,5.72,20.0,1600.0,51200.0,51200.0,0.0
1984,3.33,1.07,15.72,83.6,24.13,15.81,18.54,40.32,8.53,18.68,1600.0,51200.0,51200.0,0.0
1984,2.34,1.44,16.09,87.23,23.18,14.67,18.27,40.43,10.66,18.46,1600.0,51200.0,51200.0,0.0
1984,35.1,2.01,15.23,88.71,21.75,13.22,17.25,40.57,6.84,17.42,1600.0,51200.0,51200.0,0.0
1984,10.45,1.75,16.06,86.08,24.29,15.02,18.46,40.68,7.34,18.75,1600.0,51200.0,51200.0,0.0
1984,7.37,2.22,16.27,83.95,25.58,13.73,19.18,40.82,10.73,19.49,1600.0,51200.0,51200.0,0.0
1984,27.66,1.66,18.48,86.98,26.74,15.89,20.87,40.93,7.52,20.92,1600.0,51200.0,51200.0,0.0
1984,0.47,1.96,15.62,86.44,22.98,13.16,18.1,41.04,11.41,18.24,1600.0,51200.0,51200.0,0.0
1984,0.0,1.25,11.38,68.77,23.36,11.11,17.17,41.18,27.54,16.87,1600.0,51200.0,51200.0,0.0
1984,17.18,1.42,14.78,83.77,23.13,11.45,17.7,41.29,4.54,17.81,1600.0,51200.0,51200.0,0.0
1984,0.34,1.34,16.7,85.02,23.14,15.41,19.28,41.4,18.36,19.41,1600.0,51200.0,51200.0,0.0
1984,0.01,0.96,13.27,74.55,24.05,12.66,17.85,41.51,24.37,18.33,1600.0,51200.0,51200.0,0.0
1984,0.0,0.89,12.3,73.03,23.77,10.8,17.17,41.62,27.54,17.56,1600.0,51200.0,51200.0,0.0
1984,0.08,1.17,14.38,76.43,25.39,11.14,18.68,41.72,23.87,18.95,1600.0,51200.0,51200.0,0.0
1984,2.96,1.13,17.11,88.45,22.79,15.11,19.08,41.8,7.2,18.99,1600.0,51200.0,51200.0,0.0
1984,2.38,1.16,16.53,83.14,23.63,16.04,19.46,41.9,14.29,19.9,1600.0,51200.0,51200.0,0.0
1984,0.48,1.77,14.27,78.4,24.21,12.89,18.15,42.01,19.91,18.74,1600.0,51200.0,51200.0,0.0
1984,13.13,1.4,15.22,84.03,23.51,12.24,18.15,42.08,19.91,18.6,1600.0,51200.0,51200.0,0.0
1984,10.6,2.06,14.68,82.99,22.08,12.85,17.63,42.19,20.48,17.89,1600.0,51200.0,51200.0,0.0
1984,0.69,1.36,13.53,78.42,23.87,11.1,17.35,42.26,25.38,17.88,1600.0,51200.0,51200.0,0.0
1984,0.45,1.04,13.88,73.5,24.27,12.35,18.71,42.34,22.93,18.8,1600.0,51200.0,51200.0,0.0
1984,1.06,1.18,17.12,78.52,27.42,13.6,21.11,42.44,24.05,21.02,1600.0,51200.0,51200.0,0.0
1984,13.03,1.37,18.94,84.92,27.04,17.31,21.59,42.52,13.28,21.59,1600.0,51200.0,51200.0,0.0
1984,8.01,0.84,18.27,84.06,24.99,16.6,21.06,42.59,19.4,20.63,1600.0,51200.0,51200.0,0.0
1984,0.03,0.97,15.89,74.38,26.23,15.6,20.63,42.66,28.15,20.62,1600.0,51200.0,51200.0,0.0
1984,0.07,1.29,15.1,75.91,25.58,13.67,19.46,42.73,27.43,19.93,1600.0,51200.0,51200.0,0.0
1984,2.63,1.51,14.78,76.45,24.56,13.6,19.12,42.8,23.65,19.38,1600.0,51200.0,51200.0,0.0
1984,0.91,1.18,15.84,78.78,24.67,14.49,19.63,42.88,19.66,19.84,1600.0,51200.0,51200.0,0.0
1984,17.43,1.31,16.72,78.89,26.73,14.36,20.55,42.91,19.51,20.73,1600.0,51200.0,51200.0,0.0
1984,10.11,1.54,18.14,88.89,24.4,16.76,20.03,42.98,14.65,20.06,1600.0,51200.0,51200.0,0.0
1984,0.55,1.36,16.88,85.86,23.98,13.46,19.36,43.06,25.99,19.33,1600.0,51200.0,51200.0,0.0
1984,0.0,0.91,11.85,68.66,23.57,10.8,17.68,43.09,29.84,17.42,1600.0,51200.0,51200.0,0.0
1984,0.07,1.1,13.61,70.03,26.52,10.53,19.39,43.16,31.0,19.02,1600.0,51200.0,51200.0,0.0
1984,6.42,1.41,15.74,73.59,28.1,13.63,20.67,43.2,30.02,20.76,1600.0,51200.0,51200.0,0.0
1984,26.01,0.97,17.95,86.09,24.52,16.72,20.36,43.24,20.84,20.26,1600.0,51200.0,51200.0,0.0
1984,11.68,1.5,16.82,86.42,23.54,13.64,19.21,43.31,13.82,19.39,1600.0,51200.0,51200.0,0.0
1984,5.06,2.24,12.05,78.98,20.42,12.19,15.72,43.34,21.49,16.15,1600.0,51200.0,51200.0,0.0
1984,5.66,1.46,13.64,79.0,23.83,11.77,17.38,43.38,25.24,17.64,1600.0,51200.0,51200.0,0.0
1984,0.13,1.2,14.4,76.79,24.4,12.91,18.54,43.42,24.91,18.55,1600.0,51200.0,51200.0,0.0
1984,1.05,0.77,14.51,73.05,25.8,12.35,19.5,43.45,26.28,19.6,1600.0,51200.0,51200.0,0.0
1984,16.63,1.6,17.86,85.79,25.95,15.84,20.34,43.49,12.89,20.4,1600.0,51200.0,51200.0,0.0
1984,1.51,0.67,16.87,81.79,23.95,16.26,20.07,43.49,13.61,20.14,1600.0,51200.0,51200.0,0.0
1984,0.82,1.13,16.46,83.3,23.76,15.87,19.37,43.52,27.54,19.73,1600.0,51200.0,51200.0,0.0
1984,0.19,1.05,13.81,71.14,25.19,14.06,19.17,43.56,29.95,19.56,1600.0,51200.0,51200.0,0.0
1984,4.72,1.13,13.56,72.19,26.56,10.35,18.9,43.56,28.76,19.26,1600.0,51200.0,51200.0,0.0
1984,15.71,1.54,16.8,86.82,23.97,15.19,19.05,43.6,13.79,19.28,1600.0,51200.0,51200.0,0.0
1984,0.04,1.41,12.21,75.16,21.77,12.35,16.62,43.6,27.25,17.27,1600.0,51200.0,51200.0,0.0
1984,0.0,0.77,10.17,65.48,22.33,10.34,16.66,43.63,28.22,16.51,1600.0,51200.0,51200.0,0.0
1985,2.08,1.2,11.21,80.42,20.56,9.56,14.53,34.6,15.66,14.81,1560.0,49920.0,49920.0,0.975
1985,0.42,1.32,11.62,78.31,22.41,10.0,15.37,34.81,19.87,15.81,1560.0,49920.0,49920.0,0.975
1985,0.17,1.0,12.84,74.42,24.87,11.03,17.43,34.99,22.9,17.68,1560.0,49920.0,49920.0,0.975
1985,0.01,0.97,13.37,73.02,25.53,12.05,18.28,35.17,23.9,18.43,1560.0,49920.0,49920.0,0.975
1985,0.24,1.34,10.93,66.95,24.57,11.54,17.15,35.39,25.56,17.28,1560.0,49920.0,49920.0,0.975
1985,0.65,1.5,12.35,76.98,23.52,10.42,16.45,35.57,7.99,16.21,1560.0,49920.0,49920.0,0.975
1985,2.44,0.64,12.85,70.12,25.08,13.24,18.42,35.75,16.85,18.19,1560.0,49920.0,49920.0,0.975
1985,2.61,2.54,12.1,79.79,22.68,6.52,15.99,35.93,14.98,16.21,1560.0,49920.0,49920.0,0.975
1985,0.42,1.39,5.13,71.17,18.52,2.83,10.27,36.11,24.01,11.06,1560.0,49920.0,49920.0,0.975
1985,8.77,1.75,9.76,72.87,23.92,7.37,14.73,36.32,17.93,15.11,1560.0,49920.0,49920.0,0.975
1985,0.0,1.12,8.97,66.86,22.17,9.84,15.13,36.5,28.3,15.07,1560.0,49920.0,49920.0,0.975
1985,0.01,1.15,10.85,70.88,26.0,7.52,16.29,36.68,26.89,16.44,1560.0,49920.0,49920.0,0.975
1985,0.14,1.2,13.06,70.15,28.0,10.95,18.63,36.86,28.04,18.79,1560.0,49920.0,49920.0,0.975
1985,0.15,1.23,13.71,65.61,29.24,11.47,20.4,37.04,27.79,19.96,1560.0,49920.0,49920.0,0.975
1985,2.43,1.08,15.39,66.63,30.1,13.38,21.97,37.19,27.0,21.6,1560.0,49920.0,49920.0,0.975
1985,0.65,1.36,16.11,68.09,29.85,15.93,22.29,37.37,19.66,21.78,1560.0,49920.0,49920.0,0.975
1985,7.99,1.02,17.91,79.75,27.33,17.46,21.66,37.55,17.75,20.91,1560.0,49920.0,49920.0,0.975
1985,3.17,1.43,16.95,80.04,26.43,15.82,20.54,37.73,23.98,20.57,1560.0,49920.0,49920.0,0.975
1985,2.7,1.85,15.57,71.71,28.52,14.72,20.92,37.87,26.17,21.12,1560.0,49920.0,49920.0,0.975
1985,15.84,1.82,16.36,78.72,27.42,14.64,20.25,38.05,14.54,20.36,1560.0,49920.0,49920.0,0.975
1985,29.85,1.51,16.3,92.27,20.0,13.67,17.6,38.23,5.87,17.52,1560.0,49920.0,49920.0,0.975
1985,0.2,0.99,10.37,71.2,21.85,10.09,15.58,38.38,29.66,15.76,1560.0,49920.0,49920.0,0.975
1985,0.06,1.12,11.56,75.05,23.14,9.28,16.02,38.52,14.08,16.08,1560.0,49920.0,49920.0,0.975
1985,0.02,0.73,11.67,69.41,24.08,11.74,17.33,38.7,24.01,17.26,1560.0,49920.0,49920.0,0.975
1985,1.75,0.99,12.85,74.8,23.67,11.21,17.39,38.84,24.73,17.53,1560.0,49920.0,49920.0,0.975
1985,0.37,1.0,13.52,73.78,24.37,13.09,18.28,38.99,24.62,18.31,1560.0,49920.0,49920.0,0.975
1985,0.16,0.9,14.57,79.1,24.79,11.27,18.32,39.17,27.72,18.66,1560.0,49920.0,49920.0,0.975
1985,1.9,1.22,16.0,78.79,25.11,14.05,19.82,39.31,22.36,19.68,1560.0,49920.0,49920.0,0.975
1985,25.27,1.56,16.58,89.53,22.13,15.18,18.37,39.46,3.42,18.35,1560.0,49920.0,49920.0,0.975
1985,0.64,1.08,16.41,81.91,24.53,15.98,19.58,39.6,23.94,19.76,1560.0,49920.0,49920.0,0.975
1985,0.37,1.19,16.12,77.44,25.86,14.67,20.21,39.74,27.25,20.29,1560.0,49920.0,49920.0,0.975
1985,6.44,1.28,17.58,81.93,26.5,15.83,20.78,39.89,24.19,20.57,1560.0,49920.0,49920.0,0.975
1985,10.13,1.05,18.26,86.11,25.7,16.2,20.68,40.03,11.34,20.73,1560.0,49920.0,49920.0,0.975
1985,14.86,2.29,14.75,89.0,20.75,13.77,16.63,40.14,7.85,16.78,1560.0,49920.0,49920.0,0.975
1985,20.94,2.62,12.68,89.38,16.97,12.54,14.39,40.28,7.34,14.41,1560.0,49920.0,49920.0,0.975
1985,12.86,1.8,12.6,83.06,20.58,11.76,15.46,40.43,17.46,15.87,1560.0,49920.0,49920.0,0.975
1985,1.07,1.22,12.21,77.29,22.42,10.17,16.19,40.54,22.5,16.69,1560.0,49920.0,49920.0,0.975
1985,0.0,0.9,11.5,71.83,23.11,10.94,16.62,40.68,30.02,16.94,1560.0,49920.0,49920.0,0.975
1985,0.0,0.9,13.57,72.84,25.95,11.59,18.53,40.79,30.24,18.99,1560.0,49920.0,49920.0,0.975
1985,0.0,1.5,12.76,70.33,25.88,12.0,18.27,40.9,29.99,18.45,1560.0,49920.0,49920.0,0.975
1985,0.0,1.98,12.34,69.49,26.72,9.78,18.19,41.04,29.77,18.32,1560.0,49920.0,49920.0,0.975
1985,0.0,1.72,14.82,70.86,27.51,13.25,20.3,41.15,27.14,20.22,1560.0,49920.0,49920.0,0.975
1985,0.15,1.07,14.76,65.86,28.27,13.91,21.44,41.26,25.2,21.23,1560.0,49920.0,49920.0,0.975
1985,0.18,1.29,15.39,66.87,29.61,14.75,21.85,41.36,22.75,21.88,1560.0,49920.0,49920.0,0.975
1985,0.0,1.3,14.87,65.15,30.44,13.65,21.78,41.47,29.77,21.87,1560.0,49920.0,49920.0,0.975
1985,0.02,1.18,16.22,65.38,31.87,14.75,23.09,41.58,31.61,23.08,1560.0,49920.0,49920.0,0.975
1985,0.0,0.91,15.92,60.73,32.38,15.8,24.0,41.69,31.32,23.98,1560.0,49920.0,49920.0,0.975
1985,0.11,1.04,15.96,59.06,32.99,15.7,24.53,41.8,30.85,24.39,1560.0,49920.0,49920.0,0.975
1985,2.14,0.77,17.38,60.08,33.33,18.95,25.74,41.87,28.26,25.52,1560.0,49920.0,49920.0,0.975
1985,4.03,1.66,17.5,70.19,30.81,17.62,23.25,41.98,28.37,23.8,1560.0,49920.0,49920.0,0.975
1985,7.98,1.64,16.51,69.59,30.46,15.71,22.39,42.08,28.76,22.93,1560.0,49920.0,49920.0,0.975
1985,5.58,1.2,17.21,75.44,28.48,15.66,21.77,42.16,22.57,22.09,1560.0,49920.0,49920.0,0.975
1985,1.46,1.07,16.69,68.95,29.1,16.62,22.68,42.23,26.75,22.91,1560.0,49920.0,49920.0,0.975
1985,9.2,1.52,17.87,77.65,27.61,16.93,21.95,42.34,18.79,22.16,1560.0,49920.0,49920.0,0.975
1985,0.81,1.56,17.3,77.92,26.45,16.78,21.3,42.41,23.72,21.51,1560.0,49920.0,49920.0,0.975
1985,0.76,1.07,15.2,74.21,24.65,15.09,19.91,42.48,22.14,19.65,1560.0,49920.0,49920.0,0.975
1985,0.04,1.11,15.78,74.89,26.33,15.02,20.37,42.55,25.16,20.66,1560.0,49920.0,49920.0,0.975
1985,0.0,1.38,14.55,67.05,27.17,15.15,20.91,42.62,29.02,21.19,1560.0,49920.0,49920.0,0.975
1985,0.08,1.27,13.02,65.98,26.63,13.31,19.56,42.7,26.14,20.17,1560.0,49920.0,49920.0,0.975
1985,0.36,1.18,13.13,68.71,25.89,12.81,19.05,42.77,26.78,20.08,1560.0,49920.0,49920.0,0.975
1985,1.7,1.36,13.4,68.57,26.14,12.91,19.4,42.84,24.26,20.18,1560.0,49920.0,49920.0,0.975
1985,0.07,1.46,12.59,63.04,27.35,13.07,19.83,42.91,28.01,20.48,1560.0,49920.0,49920.0,0.975
1985,0.0,1.34,11.37,59.92,26.18,13.34,19.35,42.98,29.88,19.88,1560.0,49920.0,49920.0,0.975
1985,0.0,1.01,11.51,63.06,26.63,10.74,18.7,43.02,27.04,19.65,1560.0,49920.0,49920.0,0.975
1985,0.16,1.92,12.38,64.19,26.7,13.21,19.3,43.09,25.99,20.21,1560.0,49920.0,49920.0,0.975
1985,0.01,1.92,11.72,58.99,28.14,12.75,19.96,43.13,29.2,21.03,1560.0,49920.0,49920.0,0.975
1985,0.0,1.49,11.1,54.75,29.5,12.23,20.55,43.2,30.46,21.69,1560.0,49920.0,49920.0,0.975
1985,0.39,1.32,13.03,57.57,30.59,12.89,21.82,43.24,26.35,22.85,1560.0,49920.0,49920.0,0.975
1985,0.44,1.16,12.45,53.02,31.66,14.77,22.75,43.27,27.47,23.9,1560.0,49920.0,49920.0,0.975
1985,0.25,1.42,13.47,53.75,33.06,14.38,23.42,43.31,28.55,24.47,1560.0,49920.0,49920.0,0.975
1985,3.34,1.62,15.12,53.89,35.32,15.96,25.25,43.38,24.3,25.93,1560.0,49920.0,49920.0,0.975
1985,0.42,1.4,15.56,53.57,35.11,17.17,25.8,43.42,19.58,26.51,1560.0,49920.0,49920.0,0.975
1985,1.47,1.16,16.12,55.2,34.26,17.99,25.86,43.45,28.48,26.64,1560.0,49920.0,49920.0,0.975
1985,26.08,1.65,17.59,62.69,35.09,17.28,25.35,43.45,29.16,26.12,1560.0,49920.0,49920.0,0.975
1985,15.83,1.6,19.22,71.29,31.44,19.43,24.79,43.49,7.13,24.92,1560.0,49920.0,49920.0,0.975
1985,5.76,1.36,19.18,77.01,28.14,19.62,23.43,43.52,16.27,23.6,1560.0,49920.0,49920.0,0.975
1985,0.51,1.59,18.14,76.39,27.69,17.18,22.49,43.56,23.58,22.6,1560.0,49920.0,49920.0,0.975
1985,0.02,0.92,16.61,67.53,29.12,17.45,22.96,43.56,32.0,22.89,1560.0,49920.0,49920.0,0.975
1986,0.0,0.99,12.29,74.58,24.7,10.29,16.83,34.56,26.68,17.05,1500.0,41250.0,41250.0,0.9615384615384616
1986,0.0,1.03,10.13,66.94,24.21,9.58,16.29,34.74,19.69,16.25,1500.0,41250.0,41250.0,0.9615384615384616
1986,0.0,0.96,11.78,68.2,25.33,10.11,17.73,34.96,21.67,17.21,1500.0,41250.0,41250.0,0.9615384615384616
1986,0.0,1.37,12.62,71.69,25.55,10.51,17.82,35.14,21.46,17.59,1500.0,41250.0,41250.0,0.9615384615384616
1986,0.0,0.87,13.16,68.1,26.04,12.77,19.23,35.32,21.92,18.64,1500.0,41250.0,41250.0,0.9615384615384616
1986,0.04,1.28,14.7,70.11,28.31,12.64,20.35,35.53,22.28,20.14,1500.0,41250.0,41250.0,0.9615384615384616
1986,0.18,1.47,14.64,67.3,28.22,13.75,20.96,35.71,18.9,20.47,1500.0,41250.0,41250.0,0.9615384615384616
1986,26.7,1.19,16.24,76.49,26.66,15.68,20.55,35.89,4.86,20.15,1500.0,41250.0,41250.0,0.9615384615384616
1986,13.43,1.04,17.41,90.22,22.94,15.98,19.06,36.07,9.61,19.07,1500.0,41250.0,41250.0,0.9615384615384616
1986,22.47,1.9,15.15,93.29,18.29,14.0,16.26,36.25,1.08,16.16,1500.0,41250.0,41250.0,0.9615384615384616
1986,24.19,2.06,12.63,87.26,18.1,11.36,14.73,36.43,9.07,15.03,1500.0,41250.0,41250.0,0.9615384615384616
1986,1.87,1.09,10.8,78.62,20.57,10.24,14.46,36.61,14.54,15.21,1500.0,41250.0,41250.0,0.9615384615384616
1986,0.0,0.97,8.99,72.56,20.68,9.04,13.81,36.79,22.28,14.25,1500.0,41250.0,41250.0,0.9615384615384616
1986,0.0,0.96,6.66,64.99,20.14,6.27,13.09,36.97,27.83,13.06,1500.0,41250.0,41250.0,0.9615384615384616
1986,0.0,1.15,9.08,70.52,22.84,7.1,14.43,37.15,28.84,14.87,1500.0,41250.0,41250.0,0.9615384615384616
1986,0.0,1.2,10.04,69.64,24.24,8.37,15.58,37.33,28.8,15.99,1500.0,41250.0,41250.0,0.9615384615384616
1986,0.0,1.44,12.85,72.27,26.36,9.71,18.0,37.51,28.58,17.6,1500.0,41250.0,41250.0,0.9615384615384616
1986,2.35,1.65,15.06,74.9,27.79,12.92,19.73,37.69,7.34,19.57,1500.0,41250.0,41250.0,0.9615384615384616
1986,5.88,1.39,10.2,76.34,19.87,10.25,14.43,37.84,16.45,14.9,1500.0,41250.0,41250.0,0.9615384615384616
1986,1.74,1.88,10.25,75.9,21.89,9.46,14.51,38.02,26.82,15.15,1500.0,41250.0,41250.0,0.9615384615384616
1986,11.5,2.45,10.69,85.46,16.96,10.1,13.11,38.16,4.0,13.33,1500.0,41250.0,41250.0,0.9615384615384616
1986,5.16,1.48,12.78,81.46,22.23,11.48,15.97,38.34,14.0,16.28,1500.0,41250.0,41250.0,0.9615384615384616
1986,0.33,2.12,9.8,72.7,21.23,8.63,14.68,38.48,23.83,15.02,1500.0,41250.0,41250.0,0.9615384615384616
1986,0.0,1.63,2.59,60.29,17.51,3.34,9.98,38.66,31.25,10.56,1500.0,41250.0,41250.0,0.9615384615384616
1986,0.0,1.23,2.91,58.69,20.1,1.81,10.79,38.81,31.32,10.98,1500.0,41250.0,41250.0,0.9615384615384616
1986,0.0,1.1,6.46,63.71,23.21,4.37,13.28,38.95,30.13,13.67,1500.0,41250.0,41250.0,0.9615384615384616
1986,0.12,1.49,8.65,65.84,23.68,8.11,14.98,39.13,29.92,15.32,1500.0,41250.0,41250.0,0.9615384615384616
1986,0.05,1.71,11.16,71.51,24.72,8.52,16.42,39.28,25.7,16.81,1500.0,41250.0,41250.0,0.9615384615384616
1986,4.9,1.54,13.98,76.71,25.38,11.9,18.15,39.42,22.32,18.07,1500.0,41250.0,41250.0,0.9615384615384616
1986,0.58,1.15,14.27,75.66,24.84,12.75,18.64,39.56,23.94,18.48,1500.0,41250.0,41250.0,0.9615384615384616
1986,0.34,1.92,15.49,72.87,27.9,13.75,20.54,39.71,22.93,20.47,1500.0,41250.0,41250.0,0.9615384615384616
1986,4.94,1.57,16.18,68.48,28.53,16.09,22.27,39.85,10.66,22.04,1500.0,41250.0,41250.0,0.9615384615384616
1986,3.2,1.33,17.51,73.4,29.12,15.97,22.53,40.0,6.52,22.39,1500.0,41250.0,41250.0,0.9615384615384616
1986,23.49,1.4,18.03,78.0,27.47,17.31,22.06,40.1,1.76,21.98,1500.0,41250.0,41250.0,0.9615384615384616
1986,6.14,1.39,18.53,82.83,26.82,17.27,21.56,40.25,10.69,21.42,1500.0,41250.0,41250.0,0.9615384615384616
1986,17.74,1.5,18.75,86.27,27.05,17.18,21.14,40.39,22.93,20.94,1500.0,41250.0,41250.0,0.9615384615384616
1986,19.96,1.6,18.49,84.62,26.74,17.46,21.2,40.5,9.36,20.99,1500.0,41250.0,41250.0,0.9615384615384616
1986,1.79,1.12,16.26,78.77,25.64,15.35,20.12,40.64,22.72,20.34,1500.0,41250.0,41250.0,0.9615384615384616
1986,0.15,2.0,12.31,71.38,24.12,12.57,17.61,40.75,28.73,17.85,1500.0,41250.0,41250.0,0.9615384615384616
1986,0.24,1.66,12.21,71.44,25.76,9.73,17.55,40.9,28.44,17.94,1500.0,41250.0,41250.0,0.9615384615384616
1986,11.25,1.62,16.71,77.24,28.46,13.39,21.02,41.0,9.14,20.97,1500.0,41250.0,41250.0,0.9615384615384616
1986,12.88,1.87,14.29,84.28,20.37,11.53,17.17,41.11,7.13,17.05,1500.0,41250.0,41250.0,0.9615384615384616
1986,0.07,1.91,4.81,61.18,18.73,5.57,12.11,41.22,32.04,12.83,1500.0,41250.0,41250.0,0.9615384615384616
1986,0.2,1.97,5.95,67.18,20.2,3.57,11.93,41.33,32.47,12.47,1500.0,41250.0,41250.0,0.9615384615384616
1986,0.0,2.2,7.39,66.62,21.44,6.37,13.56,41.44,33.12,14.03,1500.0,41250.0,41250.0,0.9615384615384616
1986,0.0,1.94,9.19,69.53,22.92,6.21,14.79,41.54,32.29,15.14,1500.0,41250.0,41250.0,0.9615384615384616
1986,0.0,1.51,11.12,69.06,24.85,8.66,16.89,41.65,28.19,17.28,1500.0,41250.0,41250.0,0.9615384615384616
1986,0.01,1.44,13.61,68.02,26.37,12.33,19.67,41.76,24.37,19.43,1500.0,41250.0,41250.0,0.9615384615384616
1986,0.0,1.18,15.45,66.22,28.99,13.53,22.07,41.87,26.24,21.77,1500.0,41250.0,41250.0,0.9615384615384616
1986,0.09,1.22,16.84,69.23,28.99,16.72,22.77,41.94,25.6,22.26,1500.0,41250.0,41250.0,0.9615384615384616
1986,1.36,1.33,17.73,71.07,30.13,16.54,23.31,42.05,14.58,23.23,1500.0,41250.0,41250.0,0.9615384615384616
1986,0.65,0.78,18.83,76.65,28.05,19.53,23.16,42.12,25.7,23.02,1500.0,41250.0,41250.0,0.9615384615384616
1986,0.72,1.72,17.79,72.63,28.63,18.11,22.96,42.23,28.66,23.22,1500.0,41250.0,41250.0,0.9615384615384616
1986,15.13,1.65,18.15,71.83,30.62,17.13,23.56,42.3,12.28,23.65,1500.0,41250.0,41250.0,0.9615384615384616
1986,2.05,0.91,19.57,86.08,25.68,19.14,22.0,42.41,16.6,21.72,1500.0,41250.0,41250.0,0.9615384615384616
1986,1.77,1.27,17.88,77.09,28.07,16.02,22.12,42.48,15.88,22.51,1500.0,41250.0,41250.0,0.9615384615384616
1986,16.25,1.74,18.9,78.38,28.52,18.39,22.86,42.55,6.77,22.73,1500.0,41250.0,41250.0,0.9615384615384616
1986,5.47,1.13,18.57,76.57,28.35,17.44,22.91,42.62,15.08,22.85,1500.0,41250.0,41250.0,0.9615384615384616
1986,12.73,1.65,20.17,79.53,29.26,18.51,23.96,42.7,23.51,23.8,1500.0,41250.0,41250.0,0.9615384615384616
