YEAR,PRECTOT,WS2M,T2MDEW,RH2M,T2M_MAX,T2M_MIN,T2M,ALLSKY_TOA_SW_DWN,ALLSKY_SFC_SW_DWN,TS,Productivite (kg/ha),Production (t),surface (ha),Coeff_prod
1984,0.04,0.78,11.61,81.44,21.53,9.49,14.75,33.91,16.7,15.08,1350.0,29700.0,29700.0,0.0
1984,0.0,1.13,11.75,79.45,23.34,8.13,15.37,34.13,26.14,15.45,1350.0,29700.0,29700.0,0.0
1984,0.02,0.97,14.55,80.75,26.65,9.96,18.03,34.34,25.31,17.97,1350.0,29700.0,29700.0,0.0
1984,0.69,1.08,16.21,79.97,28.25,11.98,19.92,34.52,12.78,19.78,1350.0,29700.0,29700.0,0.0
1984,0.67,1.29,18.02,85.67,26.86,15.25,20.62,34.74,14.11,20.39,1350.0,29700.0,29700.0,0.0
1984,32.64,1.17,16.03,94.04,19.81,14.77,17.11,34.96,4.57,17.1,1350.0,29700.0,29700.0,0.0
1984,1.55,0.8,17.81,94.38,22.04,15.81,18.77,35.14,4.14,18.64,1350.0,29700.0,29700.0,0.0
1984,18.53,1.45,13.42,84.26,20.44,10.65,16.14,35.35,20.88,16.2,1350.0,29700.0,29700.0,0.0
1984,0.15,1.28,10.77,78.5,22.15,7.66,14.59,35.53,22.9,14.84,1350.0,29700.0,29700.0,0.0
1984,7.11,1.64,13.93,87.63,22.56,11.26,16.12,35.75,4.93,16.19,1350.0,29700.0,29700.0,0.0
1984,0.63,1.01,15.22,90.96,22.33,12.95,16.72,35.93,19.33,16.54,1350.0,29700.0,29700.0,0.0
1984,0.0,0.85,14.46,79.62,24.69,12.81,18.03,36.14,27.94,17.98,1350.0,29700.0,29700.0,0.0
1984,0.0,1.33,14.31,79.83,25.69,10.52,17.94,36.32,27.79,17.92,1350.0,29700.0,29700.0,0.0
1984,2.94,1.05,16.6,83.35,26.35,13.72,19.62,36.5,17.1,19.52,1350.0,29700.0,29700.0,0.0
1984,2.59,0.72,17.69,83.31,27.24,16.43,20.69,36.72,8.35,20.61,1350.0,29700.0,29700.0,0.0
1984,0.0,1.02,18.42,82.95,27.71,16.31,21.47,36.9,20.16,21.65,1350.0,29700.0,29700.0,0.0
1984,0.06,1.13,18.97,84.04,28.65,15.62,21.87,37.08,24.23,22.08,1350.0,29700.0,29700.0,0.0
1984,0.08,0.8,20.25,78.54,31.69,16.72,24.31,37.26,26.17,24.33,1350.0,29700.0,29700.0,0.0
1984,22.62,1.49,18.97,90.52,29.19,14.89,20.81,37.44,3.89,20.71,1350.0,29700.0,29700.0,0.0
1984,1.45,1.66,12.1,79.04,21.08,10.88,15.72,37.62,26.86,15.8,1350.0,29700.0,29700.0,0.0
1984,0.0,1.46,12.73,78.37,24.99,9.11,16.65,37.8,27.72,16.74,1350.0,29700.0,29700.0,0.0
1984,0.0,0.82,16.98,80.25,30.15,11.87,20.7,37.98,27.94,20.9,1350.0,29700.0,29700.0,0.0
1984,0.0,1.14,18.16,77.3,30.35,14.71,22.42,38.16,19.12,22.34,1350.0,29700.0,29700.0,0.0
1984,1.45,1.31,17.68,83.91,26.99,15.47,20.55,38.34,10.76,20.39,1350.0,29700.0,29700.0,0.0
1984,0.03,1.63,13.61,77.38,23.77,13.28,17.65,38.52,19.94,17.84,1350.0,29700.0,29700.0,0.0
1984,0.0,1.45,15.2,80.84,26.34,11.27,18.73,38.66,25.92,18.98,1350.0,29700.0,29700.0,0.0
1984,0.01,0.81,19.47,75.95,31.84,15.04,24.19,38.84,25.99,23.9,1350.0,29700.0,29700.0,0.0
1984,5.74,1.07,21.02,81.42,31.49,19.59,24.49,39.02,22.0,24.53,1350.0,29700.0,29700.0,0.0
1984,0.03,0.94,21.0,77.26,32.5,18.19,25.38,39.17,25.24,25.44,1350.0,29700.0,29700.0,0.0
1984,0.0,1.12,20.95,73.91,33.18,20.1,26.02,39.35,24.19,25.9,1350.0,29700.0,29700.0,0.0
1984,7.94,1.94,20.5,80.02,32.09,18.16,24.3,39.49,18.18,24.08,1350.0,29700.0,29700.0,0.0
1984,14.06,1.24,15.98,89.79,20.21,13.63,17.68,39.64,6.44,17.57,1350.0,29700.0,29700.0,0.0
1984,0.0,1.41,12.91,75.64,23.84,10.73,17.27,39.78,28.12,17.41,1350.0,29700.0,29700.0,0.0
1984,37.19,1.29,17.44,90.49,23.66,13.48,19.28,39.96,4.82,19.24,1350.0,29700.0,29700.0,0.0
1984,6.92,1.01,20.43,90.57,25.57,18.94,22.06,40.1,9.32,22.0,1350.0,29700.0,29700.0,0.0
1984,2.92,1.24,16.94,90.58,22.37,14.01,18.68,40.25,10.51,18.67,1350.0,29700.0,29700.0,0.0
1984,0.06,2.02,13.61,77.95,23.62,11.93,17.53,40.39,18.04,17.79,1350.0,29700.0,29700.0,0.0
1984,3.57,2.13,15.82,90.59,19.66,14.88,17.4,40.54,5.8,17.38,1350.0,29700.0,29700.0,0.0
1984,2.28,1.56,17.77,89.55,23.17,16.24,19.59,40.64,11.7,19.58,1350.0,29700.0,29700.0,0.0
1984,1.47,1.11,19.44,84.74,27.62,17.17,22.23,40.79,12.02,22.4,1350.0,29700.0,29700.0,0.0
1984,21.94,1.36,22.12,84.99,31.03,19.71,24.88,40.93,11.48,24.79,1350.0,29700.0,29700.0,0.0
1984,8.06,2.45,15.49,76.01,24.22,14.95,19.92,41.04,27.07,19.82,1350.0,29700.0,29700.0,0.0
1984,0.01,0.85,14.12,70.13,26.1,12.24,19.72,41.18,29.38,19.44,1350.0,29700.0,29700.0,0.0
1984,0.26,1.93,14.25,81.8,22.92,13.06,17.41,41.29,14.62,17.54,1350.0,29700.0,29700.0,0.0
1984,0.02,1.52,13.78,77.24,24.45,12.93,17.84,41.44,22.64,18.18,1350.0,29700.0,29700.0,0.0
1984,0.09,0.79,12.64,73.28,23.89,10.36,17.48,41.54,27.32,17.76,1350.0,29700.0,29700.0,0.0
1984,0.07,1.34,13.0,76.19,24.07,10.87,17.23,41.65,25.92,17.53,1350.0,29700.0,29700.0,0.0
1984,0.04,0.92,13.17,73.33,26.03,9.73,18.15,41.76,26.75,18.48,1350.0,29700.0,29700.0,0.0
1984,0.02,0.76,17.19,78.88,27.61,14.28,21.06,41.87,12.78,21.02,1350.0,29700.0,29700.0,0.0
1984,0.08,1.84,16.07,78.02,25.77,15.1,20.03,41.98,25.56,20.24,1350.0,29700.0,29700.0,0.0
1984,0.03,1.53,14.72,77.85,25.56,12.6,18.72,42.08,29.77,19.06,1350.0,29700.0,29700.0,0.0
1984,0.05,0.75,17.02,78.64,28.28,12.96,21.02,42.19,27.43,21.32,1350.0,29700.0,29700.0,0.0
1984,0.68,1.26,17.39,79.21,26.83,15.67,21.12,42.3,28.08,21.4,1350.0,29700.0,29700.0,0.0
1984,0.34,1.26,17.58,76.9,28.35,15.91,21.83,42.37,27.83,22.1,1350.0,29700.0,29700.0,0.0
1984,0.37,0.74,17.91,71.86,30.01,16.43,23.29,42.48,22.64,23.54,1350.0,29700.0,29700.0,0.0
1984,1.75,1.06,20.49,78.24,32.03,16.97,24.67,42.59,22.0,24.71,1350.0,29700.0,29700.0,0.0
1984,0.33,1.11,18.62,82.78,25.04,17.46,21.71,42.66,22.14,21.93,1350.0,29700.0,29700.0,0.0
1984,0.32,0.94,16.82,74.91,28.16,14.72,21.47,42.73,28.87,21.65,1350.0,29700.0,29700.0,0.0
1984,0.0,1.01,16.71,70.45,29.32,16.5,22.39,42.84,31.5,22.28,1350.0,29700.0,29700.0,0.0
1984,0.0,1.48,14.48,71.42,27.01,13.79,19.88,42.91,29.59,20.11,1350.0,29700.0,29700.0,0.0
1984,0.02,0.83,17.38,75.34,30.72,12.54,22.31,42.98,24.3,22.64,1350.0,29700.0,29700.0,0.0
1984,1.31,0.52,19.69,73.41,30.65,18.92,24.79,43.06,16.02,24.91,1350.0,29700.0,29700.0,0.0
1984,32.31,0.83,20.75,78.32,30.99,18.65,24.82,43.13,18.22,24.95,1350.0,29700.0,29700.0,0.0
1984,0.78,1.15,20.78,88.01,25.45,19.91,22.86,43.2,14.36,22.71,1350.0,29700.0,29700.0,0.0
1984,5.11,1.39,12.34,66.01,24.47,14.38,18.91,43.27,26.71,18.65,1350.0,29700.0,29700.0,0.0
1984,0.0,0.76,11.45,57.58,26.81,13.24,20.21,43.31,32.11,19.23,1350.0,29700.0,29700.0,0.0
1984,0.0,0.67,15.74,64.92,31.15,13.79,22.87,43.38,33.08,22.92,1350.0,29700.0,29700.0,0.0
1984,2.41,1.31,20.33,74.46,32.67,17.17,25.3,43.42,28.58,25.23,1350.0,29700.0,29700.0,0.0
1984,8.58,2.03,18.44,82.13,25.58,15.98,21.87,43.49,19.76,21.87,1350.0,29700.0,29700.0,0.0
1984,1.11,1.88,14.25,76.35,22.82,14.44,18.47,43.52,16.45,18.7,1350.0,29700.0,29700.0,0.0
1984,0.28,1.43,13.46,78.18,22.66,12.63,17.29,43.6,20.56,17.48,1350.0,29700.0,29700.0,0.0
1984,0.0,1.01,14.62,74.16,25.73,13.46,19.35,43.63,27.54,19.95,1350.0,29700.0,29700.0,0.0
1984,0.01,0.96,15.2,68.85,27.2,14.38,21.16,43.67,23.8,21.07,1350.0,29700.0,29700.0,0.0
1984,0.0,1.02,15.93,70.29,28.31,15.02,21.58,43.7,32.26,21.83,1350.0,29700.0,29700.0,0.0
1984,1.83,1.54,18.55,81.24,29.58,15.76,22.07,43.74,14.33,22.12,1350.0,29700.0,29700.0,0.0
1984,3.71,1.02,12.89,67.17,24.48,14.87,19.27,43.78,24.01,19.42,1350.0,29700.0,29700.0,0.0
1985,0.18,1.26,14.57,85.57,22.86,12.06,17.05,34.06,17.71,17.21,1620.0,34020.0,34020.0,1.2
1985,0.17,1.18,16.08,83.87,25.94,13.05,18.93,34.27,22.61,19.07,1620.0,34020.0,34020.0,1.2
1985,0.0,0.76,16.74,78.91,28.27,13.32,20.58,34.49,24.88,20.61,1620.0,34020.0,34020.0,1.2
1985,0.01,0.62,17.55,77.42,28.77,14.82,21.71,34.7,22.97,21.78,1620.0,34020.0,34020.0,1.2
1985,2.74,1.65,17.64,84.76,26.71,15.14,20.35,34.88,19.44,20.43,1620.0,34020.0,34020.0,1.2
1985,1.14,1.16,17.33,87.78,24.72,15.4,19.44,35.1,12.35,19.39,1620.0,34020.0,34020.0,1.2
1985,0.21,1.11,13.59,77.67,23.91,12.73,17.54,35.28,12.96,17.74,1620.0,34020.0,34020.0,1.2
1985,0.25,1.79,9.72,78.41,19.1,6.75,13.74,35.5,12.35,13.77,1620.0,34020.0,34020.0,1.2
1985,0.02,1.07,6.91,76.37,18.06,4.1,11.03,35.71,23.04,11.55,1620.0,34020.0,34020.0,1.2
1985,0.12,1.21,10.81,82.6,22.7,7.53,13.82,35.89,9.5,13.79,1620.0,34020.0,34020.0,1.2
1985,0.0,0.97,11.04,71.75,23.46,8.98,16.17,36.07,26.28,15.73,1620.0,34020.0,34020.0,1.2
1985,0.05,1.2,12.46,76.82,24.85,9.17,16.61,36.29,25.99,16.61,1620.0,34020.0,34020.0,1.2
1985,0.0,1.19,16.11,83.51,29.69,9.33,19.46,36.47,22.82,19.48,1620.0,34020.0,34020.0,1.2
1985,0.0,1.02,19.26,79.1,31.99,15.08,23.27,36.65,24.66,23.16,1620.0,34020.0,34020.0,1.2
1985,0.92,1.21,20.77,79.07,32.47,18.29,24.75,36.86,19.55,24.46,1620.0,34020.0,34020.0,1.2
1985,9.54,1.29,20.59,84.67,31.02,17.25,23.43,37.04,5.69,23.29,1620.0,34020.0,34020.0,1.2
1985,5.02,1.44,14.67,82.07,23.44,13.48,17.8,37.22,9.43,18.07,1620.0,34020.0,34020.0,1.2
1985,0.44,1.94,12.83,84.87,19.39,12.0,15.37,37.4,14.29,15.46,1620.0,34020.0,34020.0,1.2
1985,1.66,1.19,18.87,85.44,29.88,13.72,21.79,37.58,26.42,21.94,1620.0,34020.0,34020.0,1.2
1985,23.53,1.66,20.22,87.94,28.54,17.02,22.42,37.76,7.09,22.21,1620.0,34020.0,34020.0,1.2
1985,4.57,1.01,14.14,76.14,24.65,13.56,18.44,37.94,5.4,18.49,1620.0,34020.0,34020.0,1.2
1985,0.01,0.5,13.39,70.1,25.86,11.73,19.08,38.12,28.69,19.0,1620.0,34020.0,34020.0,1.2
1985,0.04,0.77,15.63,82.54,23.85,14.01,18.66,38.3,15.01,18.62,1620.0,34020.0,34020.0,1.2
1985,0.0,0.5,13.18,67.95,25.57,13.84,19.24,38.48,27.65,18.58,1620.0,34020.0,34020.0,1.2
1985,0.0,0.72,13.33,70.4,25.29,12.66,18.85,38.63,19.4,18.68,1620.0,34020.0,34020.0,1.2
1985,0.03,0.78,13.87,75.03,25.16,12.4,18.37,38.81,25.49,18.64,1620.0,34020.0,34020.0,1.2
1985,0.01,0.92,14.37,80.42,23.84,11.84,17.79,38.95,24.55,17.91,1620.0,34020.0,34020.0,1.2
1985,0.0,1.18,15.02,78.53,24.92,13.57,18.87,39.13,25.52,19.0,1620.0,34020.0,34020.0,1.2
1985,0.34,0.75,18.52,85.68,27.06,15.08,21.13,39.28,9.25,21.18,1620.0,34020.0,34020.0,1.2
1985,0.7,0.8,19.33,83.92,27.31,16.98,22.2,39.46,24.37,22.13,1620.0,34020.0,34020.0,1.2
1985,3.27,0.54,19.5,86.53,26.11,18.32,21.85,39.6,14.62,21.72,1620.0,34020.0,34020.0,1.2
1985,6.38,0.89,19.73,84.74,27.96,18.58,22.44,39.74,24.37,22.64,1620.0,34020.0,34020.0,1.2
1985,0.77,2.16,16.62,86.39,22.18,15.73,18.95,39.92,10.3,19.0,1620.0,34020.0,34020.0,1.2
1985,0.35,1.91,14.8,81.71,22.72,14.83,17.97,40.07,20.92,18.14,1620.0,34020.0,34020.0,1.2
1985,0.53,1.74,15.12,83.43,22.67,14.29,17.98,40.21,12.35,18.14,1620.0,34020.0,34020.0,1.2
1985,0.41,0.79,15.65,80.5,25.08,13.27,19.1,40.36,23.4,19.46,1620.0,34020.0,34020.0,1.2
1985,0.06,1.04,14.85,75.33,25.8,13.43,19.32,40.5,25.24,19.3,1620.0,34020.0,34020.0,1.2
1985,0.0,0.72,13.79,69.65,26.88,12.28,19.51,40.61,29.38,19.57,1620.0,34020.0,34020.0,1.2
1985,0.0,0.76,14.44,68.51,29.57,11.67,20.51,40.75,30.17,20.54,1620.0,34020.0,34020.0,1.2
1985,0.0,0.95,17.21,71.01,30.93,14.54,22.83,40.9,29.45,22.83,1620.0,34020.0,34020.0,1.2
1985,0.81,1.45,18.5,72.47,32.23,16.06,23.9,41.0,26.68,23.73,1620.0,34020.0,34020.0,1.2
1985,0.03,1.61,18.61,68.62,32.07,18.34,24.8,41.15,22.93,24.52,1620.0,34020.0,34020.0,1.2
1985,0.09,1.35,19.88,73.32,32.22,18.89,25.06,41.26,18.04,25.01,1620.0,34020.0,34020.0,1.2
1985,0.68,0.94,20.72,72.96,34.74,18.24,26.04,41.4,18.9,26.13,1620.0,34020.0,34020.0,1.2
1985,0.1,1.05,20.62,67.24,34.97,20.16,27.32,41.51,27.76,27.15,1620.0,34020.0,34020.0,1.2
1985,0.56,0.73,21.61,64.34,36.56,21.18,29.09,41.62,23.72,28.62,1620.0,34020.0,34020.0,1.2
1985,0.55,0.7,21.58,62.66,37.14,23.11,29.57,41.76,28.26,29.18,1620.0,34020.0,34020.0,1.2
1985,0.03,0.8,20.06,56.82,37.68,21.1,29.62,41.87,28.3,28.76,1620.0,34020.0,34020.0,1.2
1985,0.0,2.2,18.0,71.09,30.26,18.41,23.63,41.98,25.42,23.8,1620.0,34020.0,34020.0,1.2
1985,0.02,2.29,17.49,75.72,28.29,17.37,22.01,42.08,23.72,22.33,1620.0,34020.0,34020.0,1.2
1985,0.72,1.73,18.33,75.2,31.29,16.41,23.09,42.16,27.32,23.43,1620.0,34020.0,34020.0,1.2
1985,0.95,1.27,18.77,78.74,28.53,17.7,22.69,42.26,17.24,22.97,1620.0,34020.0,34020.0,1.2
1985,0.76,0.68,19.21,71.62,31.2,17.25,24.72,42.37,17.64,24.84,1620.0,34020.0,34020.0,1.2
1985,1.05,1.07,20.39,73.24,31.48,20.43,25.55,42.44,21.74,25.56,1620.0,34020.0,34020.0,1.2
1985,0.03,1.07,17.58,71.62,29.73,18.06,23.0,42.55,28.48,23.44,1620.0,34020.0,34020.0,1.2
1985,0.0,0.61,17.03,73.72,27.04,16.94,21.97,42.62,19.55,22.39,1620.0,34020.0,34020.0,1.2
1985,0.0,0.74,17.24,67.26,29.8,16.76,23.68,42.73,25.7,23.64,1620.0,34020.0,34020.0,1.2
1985,0.03,1.39,16.48,61.31,31.05,17.64,24.47,42.8,30.1,24.36,1620.0,34020.0,34020.0,1.2
1985,0.02,1.32,10.42,59.28,25.09,13.35,18.65,42.88,29.77,19.22,1620.0,34020.0,34020.0,1.2
1985,0.0,1.04,10.22,60.51,25.41,10.34,18.04,42.95,29.59,18.53,1620.0,34020.0,34020.0,1.2
1985,0.0,1.13,12.75,62.9,28.13,11.72,20.09,43.06,30.56,20.5,1620.0,34020.0,34020.0,1.2
1985,0.03,1.01,15.11,63.61,30.0,13.36,22.42,43.09,32.26,22.69,1620.0,34020.0,34020.0,1.2
1985,0.0,1.4,11.68,59.43,26.29,14.75,20.02,43.16,31.39,20.57,1620.0,34020.0,34020.0,1.2
1985,0.0,1.24,10.36,62.62,24.28,11.74,17.65,43.24,27.83,18.02,1620.0,34020.0,34020.0,1.2
1985,0.0,1.26,13.25,64.99,28.21,11.69,20.11,43.31,29.3,20.65,1620.0,34020.0,34020.0,1.2
1985,0.11,0.9,16.2,67.11,31.25,13.65,22.69,43.38,29.38,23.3,1620.0,34020.0,34020.0,1.2
1985,0.0,0.7,16.4,58.21,33.69,16.22,25.25,43.42,25.7,25.47,1620.0,34020.0,34020.0,1.2
1985,0.0,0.7,17.19,57.24,34.83,18.24,26.38,43.49,27.54,26.83,1620.0,34020.0,34020.0,1.2
1985,0.03,0.89,17.71,61.1,34.56,17.8,25.84,43.52,29.92,26.38,1620.0,34020.0,34020.0,1.2
1985,0.01,0.84,17.77,57.51,35.67,18.55,26.96,43.56,27.5,27.43,1620.0,34020.0,34020.0,1.2
1985,3.71,0.66,18.53,55.06,38.51,18.96,28.66,43.63,19.87,28.95,1620.0,34020.0,34020.0,1.2
1985,0.33,1.04,19.59,66.77,32.66,20.69,26.32,43.67,23.0,26.56,1620.0,34020.0,34020.0,1.2
1985,0.0,1.55,15.49,58.82,32.36,16.92,24.17,43.7,32.87,24.96,1620.0,34020.0,34020.0,1.2
1985,0.65,1.61,17.95,64.34,34.34,16.98,25.29,43.74,25.02,26.04,1620.0,34020.0,34020.0,1.2
1986,0.0,1.1,16.65,83.21,26.16,13.68,19.6,34.02,25.13,19.64,970.0,14259.0,14259.0,0.5987654320987654
1986,0.0,0.75,16.68,75.97,27.87,13.99,21.12,34.24,19.66,20.82,970.0,14259.0,14259.0,0.5987654320987654
1986,0.0,0.59,17.2,74.59,28.63,15.36,21.97,34.42,13.9,21.78,970.0,14259.0,14259.0,0.5987654320987654
1986,3.35,0.61,17.33,76.05,28.57,16.08,21.77,34.63,17.93,21.82,970.0,14259.0,14259.0,0.5987654320987654
1986,1.24,1.35,17.8,84.37,26.64,16.15,20.56,34.85,14.22,20.51,970.0,14259.0,14259.0,0.5987654320987654
1986,0.64,0.98,18.48,81.33,30.27,14.96,22.02,35.03,21.56,21.99,970.0,14259.0,14259.0,0.5987654320987654
1986,10.7,1.21,20.12,85.24,29.72,17.89,22.79,35.24,14.18,22.58,970.0,14259.0,14259.0,0.5987654320987654
1986,8.33,1.82,14.38,90.8,19.03,12.49,15.94,35.46,4.46,15.93,970.0,14259.0,14259.0,0.5987654320987654
1986,21.11,2.0,11.76,85.86,17.62,10.71,14.12,35.64,2.99,14.18,970.0,14259.0,14259.0,0.5987654320987654
1986,8.45,2.76,13.68,93.18,17.5,13.14,14.78,35.86,2.23,14.63,970.0,14259.0,14259.0,0.5987654320987654
1986,12.22,2.27,11.52,88.42,17.39,9.93,13.39,36.04,7.85,13.44,970.0,14259.0,14259.0,0.5987654320987654
1986,0.92,0.92,11.2,78.75,21.34,8.77,14.88,36.25,15.84,14.92,970.0,14259.0,14259.0,0.5987654320987654
1986,0.0,0.89,10.78,71.23,22.76,8.79,15.99,36.43,27.04,15.51,970.0,14259.0,14259.0,0.5987654320987654
1986,0.0,0.7,12.23,73.63,23.94,10.48,17.01,36.61,25.63,16.73,970.0,14259.0,14259.0,0.5987654320987654
1986,0.0,0.86,12.46,75.43,25.09,9.46,16.9,36.79,27.43,17.08,970.0,14259.0,14259.0,0.5987654320987654
1986,0.0,0.93,15.33,77.57,28.14,11.25,19.44,37.01,27.36,19.42,970.0,14259.0,14259.0,0.5987654320987654
1986,4.22,1.14,17.01,76.67,29.86,13.26,21.41,37.19,26.1,21.26,970.0,14259.0,14259.0,0.5987654320987654
1986,19.87,1.37,12.97,92.78,18.4,9.91,14.42,37.37,1.94,14.18,970.0,14259.0,14259.0,0.5987654320987654
1986,0.0,0.97,8.49,71.53,19.46,8.62,13.57,37.55,23.58,13.64,970.0,14259.0,14259.0,0.5987654320987654
1986,0.84,1.78,10.11,77.6,21.0,7.48,14.01,37.73,22.9,14.21,970.0,14259.0,14259.0,0.5987654320987654
1986,6.31,1.08,14.23,87.23,22.22,10.78,16.51,37.91,7.52,16.69,970.0,14259.0,14259.0,0.5987654320987654
1986,0.94,1.16,14.31,78.11,23.61,13.79,18.2,38.09,19.22,18.21,970.0,14259.0,14259.0,0.5987654320987654
1986,0.02,1.93,10.12,76.22,21.13,6.83,14.47,38.27,21.2,14.54,970.0,14259.0,14259.0,0.5987654320987654
1986,0.0,1.01,4.04,60.95,18.69,3.8,11.43,38.41,30.56,11.24,970.0,14259.0,14259.0,0.5987654320987654
1986,0.0,1.04,7.57,69.6,21.09,5.12,13.09,38.59,30.6,13.3,970.0,14259.0,14259.0,0.5987654320987654
1986,0.0,0.79,11.09,70.69,26.45,6.64,16.63,38.77,30.78,16.76,970.0,14259.0,14259.0,0.5987654320987654
1986,0.0,0.99,13.77,72.92,27.07,10.55,18.8,38.92,30.74,18.89,970.0,14259.0,14259.0,0.5987654320987654
1986,0.0,0.79,15.66,74.18,28.7,12.43,20.5,39.1,28.08,20.62,970.0,14259.0,14259.0,0.5987654320987654
1986,0.0,0.97,16.97,77.17,27.98,15.24,21.15,39.24,18.07,20.96,970.0,14259.0,14259.0,0.5987654320987654
1986,1.87,0.92,16.59,83.91,23.92,15.21,19.4,39.42,28.08,19.44,970.0,14259.0,14259.0,0.5987654320987654
1986,0.27,1.51,18.41,79.78,30.89,15.48,22.29,39.56,24.62,22.12,970.0,14259.0,14259.0,0.5987654320987654
1986,54.56,1.47,20.96,82.45,29.89,19.23,24.2,39.71,1.51,23.9,970.0,14259.0,14259.0,0.5987654320987654
1986,32.85,1.33,20.57,88.61,29.64,17.28,22.71,39.89,1.94,22.61,970.0,14259.0,14259.0,0.5987654320987654
1986,17.71,1.29,19.46,93.5,25.9,15.12,20.78,40.03,6.26,20.52,970.0,14259.0,14259.0,0.5987654320987654
1986,5.06,1.69,15.23,93.68,18.45,14.33,16.25,40.18,5.72,16.19,970.0,14259.0,14259.0,0.5987654320987654
1986,57.56,0.59,18.3,87.93,27.67,13.98,20.61,40.32,3.38,20.92,970.0,14259.0,14259.0,0.5987654320987654
1986,32.84,0.89,17.27,87.18,21.59,16.86,19.54,40.46,3.53,18.87,970.0,14259.0,14259.0,0.5987654320987654
1986,0.01,0.85,15.4,73.8,26.58,14.19,20.25,40.57,29.59,19.9,970.0,14259.0,14259.0,0.5987654320987654
1986,0.0,1.48,14.24,73.49,25.69,12.87,19.13,40.72,31.46,19.04,970.0,14259.0,14259.0,0.5987654320987654
1986,0.74,1.24,19.16,82.14,30.81,14.65,22.67,40.86,21.53,22.67,970.0,14259.0,14259.0,0.5987654320987654
1986,12.37,1.05,19.35,90.87,24.88,16.25,20.96,41.0,9.86,20.75,970.0,14259.0,14259.0,0.5987654320987654
1986,0.09,1.87,12.18,74.49,22.27,9.84,16.84,41.11,27.04,16.91,970.0,14259.0,14259.0,0.5987654320987654
1986,0.0,1.76,7.32,70.38,19.22,6.16,12.61,41.26,30.6,12.91,970.0,14259.0,14259.0,0.5987654320987654
1986,0.0,1.5,9.73,74.4,21.98,6.51,14.34,41.36,32.15,14.64,970.0,14259.0,14259.0,0.5987654320987654
1986,0.0,1.22,11.85,72.96,24.79,9.34,16.78,41.47,33.01,17.0,970.0,14259.0,14259.0,0.5987654320987654
1986,0.0,1.11,14.18,74.03,27.01,11.19,18.99,41.62,32.65,19.07,970.0,14259.0,14259.0,0.5987654320987654
1986,0.0,1.18,15.98,72.75,28.9,12.96,21.18,41.72,31.93,21.01,970.0,14259.0,14259.0,0.5987654320987654
1986,0.19,0.92,17.07,70.32,29.87,15.39,22.82,41.83,19.01,22.32,970.0,14259.0,14259.0,0.5987654320987654
1986,0.04,0.71,19.62,72.76,31.97,16.73,24.94,41.94,18.22,24.79,970.0,14259.0,14259.0,0.5987654320987654
1986,2.3,1.14,22.03,78.28,32.66,20.27,26.15,42.05,27.65,25.79,970.0,14259.0,14259.0,0.5987654320987654
1986,9.0,1.04,22.15,81.79,31.38,21.39,25.5,42.16,3.02,25.3,970.0,14259.0,14259.0,0.5987654320987654
1986,2.1,1.2,19.82,79.7,28.66,18.67,23.54,42.23,16.16,23.67,970.0,14259.0,14259.0,0.5987654320987654
1986,0.15,1.13,21.05,79.23,32.24,16.81,25.14,42.34,29.27,25.24,970.0,14259.0,14259.0,0.5987654320987654
1986,15.63,1.42,22.38,85.22,30.62,18.96,25.1,42.44,7.27,24.89,970.0,14259.0,14259.0,0.5987654320987654
1986,0.59,1.3,14.44,80.93,21.22,14.52,17.77,42.52,24.12,17.79,970.0,14259.0,14259.0,0.5987654320987654
1986,5.93,1.05,18.56,77.65,31.3,13.61,23.0,42.62,24.01,23.29,970.0,14259.0,14259.0,0.5987654320987654
1986,48.54,1.13,22.3,90.25,26.69,21.23,24.02,42.7,1.69,23.52,970.0,14259.0,14259.0,0.5987654320987654
1986,39.09,1.08,22.4,83.09,31.13,20.32,25.52,42.8,1.69,25.57,970.0,14259.0,14259.0,0.5987654320987654
1986,44.0,1.18,22.94,86.55,29.21,21.5,25.39,42.88,8.68,25.09,970.0,14259.0,14259.0,0.5987654320987654
1986,10.42,0.91,21.8,87.05,26.24,19.93,24.14,42.95,18.76,23.96,970.0,14259.0,14259.0,0.5987654320987654
1986,0.28,1.42,15.95,74.76,25.72,16.25,20.65,43.02,27.18,20.81,970.0,14259.0,14259.0,0.5987654320987654
1986,0.0,1.48,16.0,77.69,26.35,14.1,20.05,43.09,24.91,20.31,970.0,14259.0,14259.0,0.5987654320987654
1986,0.21,0.87,18.15,78.98,29.11,15.0,22.12,43.16,23.44,22.52,970.0,14259.0,14259.0,0.5987654320987654
1986,0.08,1.02,18.48,80.14,27.35,17.11,22.05,43.24,26.71,22.23,970.0,14259.0,14259.0,0.5987654320987654
1986,0.0,0.69,16.81,71.4,28.78,15.0,22.25,43.27,31.28,22.45,970.0,14259.0,14259.0,0.5987654320987654
1986,0.3,1.2,18.01,76.39,28.83,15.58,22.38,43.34,32.15,22.54,970.0,14259.0,14259.0,0.5987654320987654
1986,0.0,0.53,19.95,71.73,31.7,17.64,25.51,43.42,27.22,25.35,970.0,14259.0,14259.0,0.5987654320987654
1986,12.38,0.72,21.55,74.03,31.65,21.93,26.58,43.45,22.21,26.58,970.0,14259.0,14259.0,0.5987654320987654
1986,0.54,1.66,19.3,80.62,27.69,17.53,22.85,43.52,25.45,23.03,970.0,14259.0,14259.0,0.5987654320987654
